epoch,test_acc,train_acc,test_loss,train_loss,Next training size,amount original images labelled,amount augmented images labelled
84,0.8278753757476807,0.8908811211585999,0.560198187828064,0.3215019404888153,15750,2076,3174
85,0.8195886611938477,0.8864519596099854,0.5804131627082825,0.3257521092891693,15900,2095,3205
86,0.8252795338630676,0.8931715488433838,0.560172975063324,0.31753990054130554,16050,2107,3243
87,0.8237819671630859,0.8841647505760193,0.5648389458656311,0.343868613243103,16200,2129,3271
88,0.8070088028907776,0.8881286978721619,0.6502031087875366,0.33260729908943176,16350,2154,3296
89,0.8288738131523132,0.8892326951026917,0.5597108006477356,0.3299097716808319,16500,2172,3328
90,0.8205870389938354,0.8897650241851807,0.6137046217918396,0.3277515172958374,16650,2195,3355
91,0.817292332649231,0.8878838419914246,0.5799601674079895,0.3298403024673462,16800,2214,3386
92,0.8195886611938477,0.8938094973564148,0.5801834464073181,0.3132646679878235,16950,2234,3416
93,0.820786714553833,0.8928119540214539,0.5665489435195923,0.3140890896320343,17100,2256,3444
94,0.8247803449630737,0.8926985859870911,0.5739452242851257,0.32137712836265564,17250,2274,3476
95,0.8223841786384583,0.8871527910232544,0.5694808959960938,0.33154699206352234,17400,2295,3505
96,0.8279752135276794,0.8915632367134094,0.5615382194519043,0.31553903222084045,17550,2314,3536
97,0.832068681716919,0.8931418061256409,0.5317475199699402,0.31971976161003113,17700,2335,3565
98,0.8295726776123047,0.8907942175865173,0.5620703101158142,0.3231165111064911,17850,2351,3599
99,0.8274760246276855,0.8929082155227661,0.5302383303642273,0.3172304034233093,18000,2377,3623
